Date,Bonds US: Treasury Yield 20 Years,Bonds US - High Yield Corporate,Bonds Emerging Markets,Bonds Inflation-Linked: iShares TIPS ETF,Equity - US: SP500,Equity - US: Technology Sector,Equity - World: Emerging Markets,Equity - World: Developed Markets,Real Estate - Global REIT,Real Estate - US REIT ETF,Real Estate - High Dividend REIT,Commodities - Gold,Commodities - Oil,Commodities - Natural Gas,Cryptocurrency - Bitcoin,Cryptocurrency - Ethereum,ESG - iShares ESG Aware MSCI USA ETF,ESG - Vanguard ESG International Stock ETF,Clean Energy - iShares Global Clean Energy ETF,Green Bonds - VanEck Green Bond ETF
2019-01-17,0.0,0.002737620460829371,0.003400690803777362,-0.00081857035489874,0.007586656441321171,0.006410212484734501,0.003228949456551833,0.0033487963908147567,0.0012091941569500886,0.004823943635864358,0.004542665974317073,-0.001308546962521917,-0.002712539376788503,0.001771833650807908,0.006445166852939055,0.0015771700863078664,0.007684172343206397,0.003419594183968755,0.014722386613385652,-0.0014092891723981316
2019-01-18,0.006824877325230183,0.002848790504665466,0.0048024369128361055,-0.0011832627442175392,0.013309962352979321,0.015224774972851796,0.0062364368305325435,0.010783132946025509,0.005235920776131664,0.0034106584398301276,0.0016146106684018502,-0.008926410300850951,0.025385375650420094,0.0049522245271131915,-0.005633885824214646,-0.02207545288730861,0.010554493684148403,0.010862365290283726,-0.001116060208085523,-0.0027046819435554426
2019-01-22,-0.01420275922171188,-0.0066278528320145025,0.00028074151020907046,0.0006381985036501003,-0.01351063540170272,-0.016832645386367084,-0.01759317196243193,-0.015494166745372961,-0.0036055748493309947,-0.003021691057398801,-0.005803906154216776,0.0035531343340227117,-0.016799339258031343,-0.061950025988548374,-0.014561111589446618,-0.01869850161940656,-0.01387436586785995,-0.016013341438656847,-0.012290379091987158,0.0029478680007930524
2019-01-23,0.004911625864872482,0.0020255306695677877,0.004964863410326981,-0.0011838235871536318,0.0020926752131744664,0.003424179496154922,0.009361103608785504,0.005159919341309216,0.00040173791553033134,0.00012607025254074422,-0.0026089975039925717,-0.0013997379433262624,-0.006294936649695826,-0.012757979641826456,-0.005397055122244532,-0.010905022905039141,0.005217476666280918,0.005139566891907865,0.012443312115040905,0.0005878050392795764
2019-01-24,-0.011730209607142217,0.0010699554824360469,0.004846761427820034,0.0015498789520267398,0.0005315708918951501,0.008375853918319631,0.00866935314762829,0.0012833429369845106,0.0036174572589582343,0.0034093678979185693,0.004577714698619673,-0.0015666428373899421,0.010859717962692805,0.024705421198190525,0.00439104360848841,-0.0007638968822354375,0.0003459878697664731,0.004686698644267295,0.022346375178057043,-0.0013708879602228885
2019-01-25,0.009561504761611328,0.0024938732951778064,-0.000927389346243257,-0.0015474805445022666,0.008461441066857978,0.014151715736197668,0.013192037570025184,0.012561330512900204,0.01481770708382757,0.012457559861795309,0.011393425293692694,0.01461726258147622,0.007162034302563569,0.016320495140930147,-0.0003053736335224544,-0.0083888773754488,0.007955762951320056,0.010814090226783257,0.006557311009115052,0.006078809989936262
2019-01-28,-0.00032656025764776775,-0.001540139441330024,-0.0045496738645254275,-0.001367937383386253,-0.007600517081185143,-0.013347273661858061,-0.0100611000351295,-0.004810243573381445,0.009471185832857554,0.009818255911087093,0.009655576855438275,0.0034999210730881636,-0.026666683620876763,-0.06094890874248571,-0.035923289010563186,-0.08410816036929991,-0.006520200349771854,-0.003985556525003875,-0.00542882733170047,0.0005845343412371751
2019-01-29,-0.0065338839055002484,-0.0005930167227674588,0.0008396291861161309,0.0029218131929069635,-0.0013268441518727858,-0.01076125434385411,0.0009964466114347204,0.0027978853921415414,0.009773004970687227,0.007877110274032262,0.007969533467851342,0.005596580714432919,0.019178086009580042,0.004663849256445474,-0.006435330653293936,-0.009304442264207902,-0.00241816467387046,0.002527471357099742,0.010917146811107337,0.0008957564734368706
2019-01-30,0.00394609811242419,0.00795446144841283,0.0070831190736544425,0.005461831557903141,0.01583101374155582,0.031080189841159678,0.021899184113063797,0.011162080517810091,0.009679065819147459,0.008059611284097823,0.006325117593869445,0.005726722578225818,0.0215053561289984,-0.011218603916742231,0.01103927096757329,0.031338846290313915,0.016274356184855954,0.008613036812565422,0.006479303897768629,0.004943074671307945
2019-01-31,-0.015722194325590966,0.0024734369552226187,0.007588013135896299,0.005613598981508927,0.00878232753525321,-0.0010549309028821119,0.0068185882860936076,0.0002510128040955628,0.00038319077151194314,0.010417606434159676,0.008171099894054734,0.00048117377030232333,-0.004385898134529276,-0.010954569058968966,-0.008143269325041613,-0.016954997884723433,0.009029098606499364,0.0022914531693309925,0.01824038316047405,0.00019380543856151178
2019-02-01,0.008985008113371995,-0.0004838918963416816,0.0014015931312156837,-0.003511435371994054,0.0004812324350160768,0.005884107637725178,-0.005611326863704358,-0.0005015507605302671,-0.004599277688471126,-0.006354003179569356,-0.00872842472588753,-0.002004008016032066,0.02466957916832535,-0.03362343189803596,0.008720183739189036,0.005125812913707728,-0.0005065928616716509,-0.003117061853237346,0.001053730202735581,-0.00042667723603773133
2019-02-04,0.009234788037866926,0.002361998306060542,-0.0034070561676895483,-0.001987594261467329,0.007035669781970455,0.01604912999724073,0.001945969585974039,0.003513315158459207,0.005775891186169613,0.007480806405253171,0.006603786455033234,-0.004337356751223598,-0.011177997692321417,-0.02619727309265918,-0.008254504353162773,0.001968360743954234,0.005135140624501933,-0.0018763108763345526,-0.0010526210241703637,-0.0038801869255974397
2019-02-05,-0.008169888044554652,0.0035345233694892286,0.006653209539945859,0.0013578536713683143,0.004192070263018044,0.008414603812703314,0.012623614400406824,0.008001657466314205,0.008039719035559667,0.0057484638700797674,0.0065602647096241196,0.002581475453272253,-0.018260872882345458,0.007145782362469655,0.0020824077305636735,-0.0035065540563441466,0.007075288844539784,0.013575665060482578,0.007376002314758656,0.0015579080789964728
2019-02-06,0.0009884747598001287,-0.0009398522634619377,-0.00514038106889525,-0.0006328396850479034,-0.0013185291552462175,0.003366865349386794,-0.01284985852783549,-0.006450025643446988,-0.008355240780593909,-0.006548750060714981,-0.00558600029621914,-0.006758902044908588,0.0026571951348588474,-0.0037561873404904356,-0.015171430181290635,-0.023493561702091714,-0.0004173922785145612,-0.01092123422190161,-0.006275980465581643,-0.00213927776744971
2019-02-07,-0.014812401155961163,-0.0034071399145528813,-0.0018452478952745155,0.001538075530794547,-0.009532540928059774,-0.01371434465185617,-0.00971454680726025,-0.012734090895146433,0.004595753146013681,0.00827023740219679,0.0018722949370550968,0.002430293392984062,-0.02208480624909437,-0.03854210489937682,-0.004187789950119369,-0.003659836353758772,-0.009682930295517367,-0.008124942269057911,-0.010526428220793638,0.0003898820600123365
2019-02-08,-0.005679906372315968,-0.00023617618718496658,-0.0044376194851698525,0.00045117245573944587,0.0012213175841631063,0.0057689099468822835,-0.005297251722158447,-0.00354050912788606,0.0019064561040555983,0.0,-0.0009348912420706901,0.0037982966608789415,0.0009033630675265858,0.013943341358879868,0.07863239318839477,0.14093272409288482,-0.0011799988851733945,-0.006511149153955564,-0.0021275283330818295,-0.002922577337207355
2019-02-11,0.007728495081295028,0.000472025099271578,-0.0023216260942972022,-0.002076454518859072,0.0005544955272669405,-0.00044132715443478965,-0.0033530085731480197,-0.002030723145489799,0.0007605490002666748,0.0027340181340487213,0.008419426215530823,-0.004911042708701019,-0.006317662031247173,0.014611093506637918,-0.005004283869400661,0.0170259550164904,0.004219572508536995,-0.00042295963498895084,0.00852891974485881,-0.005080276287594332
2019-02-12,0.007669223525004654,0.004832950995215413,0.003723015753918313,0.00018130567220486782,0.0128594111728213,0.013243212046946562,0.00890572119142008,0.013224732247959281,-0.0072239072075220845,-0.006283422737629607,-0.012987330897239802,0.002103577179937588,0.013623943270844707,0.008470938179609089,0.0013972858086190865,0.010502161071923366,0.011596588594758206,0.010786835356778157,0.008456682990459985,0.006049065605353787
2019-02-13,0.003970828990530917,-0.001408287681330611,9.279698711472939e-05,-0.0001812728064167768,0.003247215847841156,0.0013070180587486657,-0.007454047349522042,0.00025137160450494633,0.0011490756700125448,0.005130114667412533,0.005639393493874323,-0.003956062177902009,0.016129059824093295,-0.026879437379403903,-0.005873228423961097,-0.00015243565600087106,0.004817965058308449,-0.0006276038165643483,0.0010482073353674792,-0.0039042629056692535
2019-02-14,-0.00889912693534356,0.00011822018481311147,0.002596356242452691,0.0028047258196914893,-0.0022183948063022596,0.0017403767524275526,0.0021738602074166113,0.0,-0.0007653541748259274,0.003204718588176725,-0.004672877835353417,0.005592889654295163,0.012345625023337359,-0.007768679524517874,-0.004182104127314679,-0.009492978611056468,-0.0011572975497252669,0.0,0.009423987725245775,0.0029787133212684225
2019-02-15,-0.003325570523693089,0.0031715856498284456,0.0008317902304257885,0.0,0.010897136832402454,0.007962917352520638,-0.001380373062250917,0.013550876461428274,0.007273778645058293,0.006743840712253979,0.007511765287142591,0.005964900110646543,0.020034887202255103,0.01739885265387353,0.0010865526937218206,0.005850407680742853,0.006704276630197015,0.007956279317757664,-0.00414922829358888,0.0005865307355339411
2019-02-19,-0.0020020160172419255,0.00035088313369446844,-0.0006463468559421148,0.002345815087869907,0.001730731907523042,0.0002871353232756224,0.006516610033856951,0.004951394056077252,0.0,-0.00023511517840668628,-0.017642539469555185,0.015224309695700766,0.005977770674311156,0.013681047591896922,0.0901134332166329,0.19038271945749363,0.004028605757645964,0.006439276916200054,0.0072918076635810625,0.0033198914506804567
2019-02-20,0.003009048188532981,0.0008196224024730192,9.21501933917046e-05,0.0003599072441582418,0.002015354532817204,0.00114879433120052,0.007063002296211263,0.0039421471177503165,-0.005320865746849535,-0.006229900363249663,-0.0022251961379062823,-0.0017363346220005127,0.012733495382410753,-0.005482883415703577,0.013358199164869689,0.02895256560138937,0.0009827516924312274,0.005779582455454069,-0.00517089833450457,0.00031079053593718875
2019-02-21,0.015000025431315178,-0.0009356510919835692,-0.0006472764226326255,-0.0017094925328826616,-0.00355608786827899,0.00043060912623604786,-0.0029220994368848174,-0.002453825929568443,0.0007642028837580028,0.0009463486637286689,-0.006052671327843151,-0.011306137470128319,-0.004191130717169478,0.018235806046100977,-0.011426110729454764,-0.02289129496786768,-0.004793972308324124,-0.0026676799254768957,0.006236943135843109,-0.0014784717287940063
2019-02-22,-0.00821021173761649,0.001989801690690518,0.00619816172541543,0.002613657963766336,0.0062004087552109954,0.01275992988479202,0.01113710944143742,0.003689964089231168,0.006491175142844252,0.005908914521553399,0.00416668475780968,0.0035985360836492397,0.0058922301472985605,0.00041650265666404174,0.013001242029855531,0.02026682939272928,0.007776064604214428,0.003086182625274825,0.009297534142015396,0.001364099877867897
2019-02-25,0.0046357414083653126,0.0008182766292990085,-0.001654986718360063,-0.0007189929750518465,0.0013611318002499928,0.004812884176768728,0.01004822423212226,0.0031859391401078963,-0.006070100360323183,-0.007871463565659487,-0.005106878735486653,-0.0010358346885893654,-0.03179917326411119,0.03122397942159849,-0.030665211889554178,-0.06217345075792735,0.0021208568288830776,0.006974411351994725,0.004094124594198778,0.0011674714279523712
2019-02-26,-0.00922870094561179,0.0012836594465450712,0.0029470865175318384,0.0014391049167099546,-0.0007157322153611423,0.002113224755134091,-0.0026783512824503086,0.004153511012122468,0.0022905315931804893,-0.003078622811412246,-0.009945386285777236,0.001675034536747555,0.005185861814978265,-0.012918840892629957,-0.007298633937987575,-0.012395575412746607,0.00048824630612509523,0.0028519313446826455,0.002038926632521365,0.0029155842887986783
2019-02-27,0.020958071484012075,0.00035054725285244004,0.00027558681793093953,-0.0023357848366718503,-0.00042936037383645154,-0.0009842669054345166,-0.008056895438389944,-0.0031629105364922028,-0.004569683437866234,-0.004989042492372753,-0.013286326001326065,-0.0070871108191714605,0.022355995384642835,0.011451892456432411,-0.0008589100836423613,-0.014220575048522921,-0.0003253839785684054,-0.004468782901856594,-0.007121090560044174,-0.003682049502150786
2019-02-28,0.004561726601088667,-0.0005833798211546393,-0.000642795735185886,-0.0016205042527159819,-0.0018625289862682637,-0.0028143091630548067,-0.011409676993265339,-0.004149228740252697,0.0011473908750496697,0.0026264389195480575,-0.0022983839303699627,-0.005613959130088775,0.005046212296879959,0.0,0.0009706546704713048,0.004556699017873367,-0.0029298846535866785,-0.003672622371766354,-0.006147796633760194,-0.0003892119845461117
2019-03-01,0.013298776687627356,0.0028352219935117162,-0.0035690969431911856,-0.0019840095759950938,0.0062436842634470135,0.0067737480638538905,-0.0009781238141802762,0.006127444156575512,-0.005349694323415477,-0.0030954839617511887,-0.01942048300618293,-0.017017506627186707,-0.024267779621902852,0.014152866475875214,0.0012447748305945971,-0.002213059382476845,0.005550201108663666,0.0022526021151270115,-0.0010307041162944675,-0.0019087834999023112
2019-03-04,-0.010883533137357904,-0.0015184758715705016,-0.0005553443709331862,0.0014458615073043024,-0.003637562675990025,-0.003784519160713873,0.002154032961663832,-0.0038977446842827224,0.0011526074919487872,0.0045383510018544015,0.00033513131087747894,-0.0026255308667169075,0.012006890665082315,0.002392323210721692,-0.025398234090957206,-0.06353902591252558,-0.005373306943373124,-0.0026564176463479416,0.0020640693891467166,0.0
2019-03-05,-0.0009708806032900918,-0.00046811010004033093,0.0004629649854119844,-0.0003610703719304498,-0.0013598657499377387,-0.002954836589222798,0.009964683401198604,0.000733275823282753,0.006523372343445022,0.0027343434415920687,0.0020139200462112594,0.0013162525939691694,0.0016948732005155343,0.011535438447415114,0.035840973956695166,0.07864083293078838,0.0013222198902647087,0.0024584168006707152,0.007208989024755086,-0.0009758021277821438
2019-03-06,-0.005182959041123203,-0.0016389978037268937,-0.000833236116124958,0.0011737121973420805,-0.006056746774536714,-0.005221738623971239,-0.004836600659739121,-0.002932087137759276,-0.005337548305290762,-0.0046240730211080106,-0.013061532478587212,-0.0009037184460104486,-0.005922140154950295,-0.01297679590034806,0.0019422224383240927,0.007016020675954193,-0.00700931844653907,-0.004904867893374187,-0.013292404310145889,0.0013670670348961966
2019-03-07,-0.014978835014348602,-0.000703057873661872,-0.002315873255791745,0.0027952004190392454,-0.00836547595410786,-0.009504747710657901,-0.018273839001088255,-0.01274534748452738,-0.004599277688471126,-0.0021443072012586883,-0.009500969275039517,-0.0008222882461903502,0.005106418690782988,0.006772911303198681,0.0019318286070102442,-0.005438834332578524,-0.010997809443215933,-0.013554941108330665,-0.014507838732884415,-0.004291820400497803
2019-03-08,-0.005289266750579502,-0.001642346857969379,0.0027858415715438234,0.0008987129291451179,-0.0019999128925738408,-0.0001433307770933867,-0.00554427243034894,-0.0012412867345882317,0.004620528783413569,0.0010747481030080053,-0.0023984575963100774,0.010945553273622899,-0.00677399445706095,-0.001582940831132973,-0.0026467658337827604,-0.021063030794378546,-0.00021585106262822507,-0.0037477459049333195,-0.0010516229386845488,0.004506315924142967
2019-03-11,0.007976048164196836,0.003290035009131609,0.003704421166981442,-0.00017951383410064192,0.014500856469819912,0.021487235686550532,0.01752283529022769,0.0091968687244115,0.01149883583590583,0.014666959985744299,0.01201938914772449,-0.004884390198699684,0.011082704135906063,-0.029726516591665475,0.0010498756652075336,-0.00956910406057665,0.015489045983222205,0.01233025913491348,0.023157880510838336,-0.00019511714690023663
2019-03-12,-0.014836820444161347,0.0017567412357102352,0.0031362521323439196,0.0018868337657766965,0.003770912420363537,0.005889668671849924,0.005283685519389625,0.0004928754601007945,0.00037905197316345784,0.0045835446605000385,0.003393585103246499,0.006053709964792153,0.002529568930351278,0.00653594160147164,0.0010060759032475275,0.004549337716896584,0.002942611767580594,0.0008256382967914977,0.008230583307679007,0.0039020414671633308
2019-03-13,0.007362809573128626,0.0026899526118138173,0.0002760515777899819,0.0011659442732265823,0.006619560515216172,0.006552415134518652,0.0015573641591581922,0.007385266585489658,0.005681904132655458,0.004913182784635817,0.008116312540624948,0.006992949727453013,0.025231221900596568,0.00974025069249751,-0.0006239108103570645,-0.008775544785752154,0.007986812137471988,0.006600495626227554,0.008163076855459028,0.002565012585927562
2019-03-14,0.01162793552876451,-0.0007000883734297192,-0.0014713344819893281,-0.0002690025897795767,-0.0006399258952382025,0.002077291335303988,-0.004664738783158651,-0.0009771357707719641,0.0011300325562144664,0.0015135547297651097,0.0016775977189573688,-0.011547098821608426,0.0024610900474342223,0.008038616144924848,0.004518334494236109,0.0033656497848693068,-0.0005014823028326454,-0.0010244809592538928,-0.00506046876616173,-0.001395670279959682
2019-03-15,-0.00821021173761649,0.0009338169437200783,0.004051588922924898,0.003494447431366954,0.0049407008495427895,0.012105295395054005,0.013864556387046534,0.010029407391554557,-0.00037661221924012445,-0.003138298558530428,-0.0060283509108362,0.004574769560006908,-0.0016366986355668134,-0.017543880996655048,0.009311558336655423,0.029767008109052195,0.004870020655658447,0.008820609026660042,0.0,0.0026397645136146952
2019-03-18,-0.0029801533110419554,-0.00035011685574215523,0.0009169289632091626,-8.946301436629778e-05,0.0036257354494422245,0.004247455721817506,0.01059313806768003,0.00339033790191845,-0.0030107027508180506,-0.005014177757601934,-0.003692677991346205,0.0005692420438265788,0.009016443612402725,0.017045458064028685,0.018075687387465456,0.01222161161261992,0.004025204683358874,0.00609984828184662,0.01017294137263347,0.0013162314376689022
2019-03-19,0.00564603082939974,0.0005826627198739498,0.0007336228425047775,-0.0008925340912619983,0.00024819552572230563,0.0020460402091380114,-0.0001905567000284325,0.0026551638662257737,-0.0015102131902122728,-0.003047101841974653,0.002379961320168489,0.002763299214570525,-0.0024370987508416375,0.0039904382921329695,0.009592756619634768,0.008212344704771946,-0.0017641181842691367,0.002223376219510298,-0.00503550808446529,0.001237420364383679
2019-03-20,-0.017503371756674824,0.004313116185889587,0.008880675482277,0.006613450451562031,-0.0030100811847622033,-0.0027227770210837,0.0019061916325220363,-0.000963221136487058,0.002826179431970388,0.0030564150499030607,0.003392099972939766,0.006484057947534483,0.017915331580840244,-0.007551690588629367,0.004000337019458566,0.0011895886075743434,-0.0008866359482856412,-0.0004033368613928223,0.007085473694271149,0.006449343329305579
2019-03-21,-0.0036974515417227405,-0.00023245720407594206,-0.00027202170664353265,-8.862971470557923e-05,0.011294591803680643,0.025119264486518356,0.0015221041726738438,0.0009641498259782555,0.011804784338375507,0.017813246929566873,0.01825573343731035,-0.004026413261163153,-0.004800033569335893,-0.004405234522537604,-0.014226238767748978,-0.028789522279829893,0.011537033018101273,-0.0010086579357123648,-0.012060488188632257,-0.0031080440623507677
2019-03-22,-0.025303659926301014,-0.003598365037384199,-0.00662655015669944,0.003019003978370405,-0.019245915874145147,-0.023571481979236086,-0.02944532973704206,-0.01925828400870988,-0.0071509466073702566,-0.007254081969388815,-0.014940051815870103,0.002344768069306058,-0.01688103257480189,-0.01810139790391141,-0.0013299101079167208,0.00399147654144838,-0.019461025092742057,-0.019790258291695784,-0.019328704471739844,0.0
2019-03-25,-0.007615035110004276,-0.00034937906148535536,0.005574361348795742,-0.0002655272229711292,-0.0007523776523207237,-0.004364607836852219,0.003523206343274854,0.0,0.0011373613557583706,0.0012760164349923109,0.001685135535291593,0.007663119616744263,0.0016353604670711341,-0.0008193550958088824,-0.01513374388597033,-0.015675743796969233,-0.0013013950895802706,0.0011344257281356018,-0.0020746678501453175,0.0015397717565186486
2019-03-26,0.0,0.002447556630969183,0.0009085027150244063,-0.0017712879706215379,0.007454201264637916,0.005479343963761485,0.0021454520162433877,0.006136354531980137,0.007951677837909621,0.007992539274248145,0.013458826754241482,-0.004963137418149799,0.01795920547173946,-0.008610048779328139,0.00555383851780511,0.0031795401108301036,0.007493331900287892,0.005355100478397823,0.007276541288481653,-0.0021135712530575557
2019-03-27,-0.016044646725549172,0.0006968034893575226,-0.0037228860383115014,0.00044358696308299805,-0.005229102202327862,-0.005721837341014946,-0.01109376001025053,-0.0014639918849853606,0.0,-0.002872918336848773,0.0023239641377172937,-0.005229296137734152,-0.010425029002176012,-0.008684904432211149,0.025591790081793686,0.04080752191206338,-0.005335565386706764,-0.004097259618579208,-0.009287831414992898,0.0011553862967146333
2019-03-28,-0.003544838749263479,0.0019750946017811355,0.0020964233240621244,0.0007982687250946974,0.003790142674051422,0.004110689077508223,0.007872462738452324,-0.0006131659287266222,0.005634555905851268,0.00970350386167751,0.01391218160447738,-0.014152850613865509,0.0008103913094148485,-0.0025031067025920173,-0.00439410170099408,-0.011147643888395842,0.0034132411630636295,0.0014400102743870047,0.01249976406890796,-0.002308542550733872
2019-03-29,0.003913168821975566,0.0025504863392793453,0.0009092571611462041,0.0017715651707281843,0.006305677886400574,0.009825397656026968,0.009763691629968596,0.0034371054140871493,-0.0018678387354731374,-0.0009198336832250131,0.001960023223839036,0.0009023839948698598,0.012145717724457494,-0.017984119946463428,0.007192568960710188,0.022098879716942355,0.006641920591598183,0.0030814050999692366,0.0041153981765442715,-0.0005780552271670292
2019-04-01,0.02409641302546084,-0.00024364653858199858,0.0017699034239841982,-0.0037142631901065926,0.011859371896973947,0.013648590262636207,0.015470889325487791,0.012968006737706483,0.0011229776611265674,-0.0005752307123373379,0.008477568392038837,-0.003934131206699276,0.025599975585937518,0.012776880334666618,0.014593247537282306,-0.004681481202277293,0.01202130425852177,0.01576883837575771,0.009221217563108564,-0.0025487507599958326
2019-04-02,-0.0006920738364988299,0.00046518996756828024,0.0006376615603826963,0.0009765841952116272,0.0004899600498633472,0.003465995527295318,-0.0034278431656620256,0.0007244915846571498,0.0037384699532867494,0.007023033488860353,-0.0058202472151371865,0.0037028271386223555,0.014820634834673552,-0.004625761445555265,0.1735601357404375,0.15604155441984235,0.0022737720516230464,-0.0026211866858413257,0.004060872726034281,0.0
2019-04-03,0.014196637538542722,0.0003478583095088972,-0.002275566216959901,-0.003104032382617139,0.0015734710548283015,0.008104316336825734,0.007261487730901406,0.007723838373820957,-0.0003725427608548548,-0.0011432060958025403,0.001951915783535929,-0.0014756542074283452,-0.001537314174620219,-0.007182090230080096,0.01908737151027773,-0.015265420160837206,-0.00031721386167815613,0.009702961467629834,0.0010110074919456036,0.0007737714062705514
2019-04-04,-0.0023898838236448006,0.0015094308692651381,-0.00027370565313966644,0.0007115092902283404,0.0026531647921208545,-0.004217250842890374,0.005691539381861732,-0.0019160765546006875,-0.0033532523195570763,-0.0016023203164767796,0.003894802699127453,0.00254513588527594,-0.005388737186882486,-0.010638297872340385,-0.010099119772122078,-0.02109680755713539,0.002222059948278954,-0.0022021293782842344,0.00808083237855084,-0.00019349072626595465
2019-04-05,-0.004449011550164639,0.0018544913240357008,0.0039237846280493205,0.0011558700609406447,0.0048404248288376195,0.004764460140273208,0.0069798967038763315,0.0021598351102440905,0.0011217179968738833,0.006992576918013693,0.008082438543177473,-0.0010645913747292512,0.017801822049392957,0.010752688172043001,0.023133653881632465,0.04721411613736115,0.004908919661509525,0.005216767363671604,0.012024239582187679,-0.0003870563443449937
2019-04-08,0.005500183178253293,-0.0005788368117290998,-0.003999042821308363,-0.0009766778322263248,0.0007622440987777868,0.0038200065918769788,-0.0007493182993481007,0.0007184671256792452,-0.001493800863446415,-0.005578171150849021,-0.009942331502764468,0.004344964459018774,0.01901140739561047,0.014893633254030814,0.05024932809817195,0.08907945760285552,0.0029939636919460444,-0.0009981427306289259,-0.0009902939912220798,0.0029039588103900726
